[2026-02-18 10:01:32] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:04:29] --- ALERT SYSTEM REBOOTED ---
[2026-02-18 10:20:12] Found 2 active alert configs.
[2026-02-18 10:20:12] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:12] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:12] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:12] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:13] Device query done. Found=True
[2026-02-18 10:20:13] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:13] [ML] Starting report for N/A
[2026-02-18 10:20:13] [ML] Risk calc: MODERATE
[2026-02-18 10:20:13] [ML] Health check done
[2026-02-18 10:20:13] [ML] Prediction done
[2026-02-18 10:20:13] [ML] Text generation done
[2026-02-18 10:20:14] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:848.6, Risk:MODERATE
[2026-02-18 10:20:14] Found 2 active alert configs.
[2026-02-18 10:20:14] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:14] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:14] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:14] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:14] Device query done. Found=True
[2026-02-18 10:20:15] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:15] [ML] Starting report for N/A
[2026-02-18 10:20:15] [ML] Risk calc: MODERATE
[2026-02-18 10:20:15] [ML] Health check done
[2026-02-18 10:20:15] [ML] Prediction done
[2026-02-18 10:20:15] [ML] Text generation done
[2026-02-18 10:20:16] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:848.8, Risk:MODERATE
[2026-02-18 10:20:16] Found 2 active alert configs.
[2026-02-18 10:20:16] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:16] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:16] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:17] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:17] Device query done. Found=True
[2026-02-18 10:20:18] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:18] [ML] Starting report for N/A
[2026-02-18 10:20:18] [ML] Risk calc: MODERATE
[2026-02-18 10:20:18] [ML] Health check done
[2026-02-18 10:20:18] [ML] Prediction done
[2026-02-18 10:20:18] [ML] Text generation done
[2026-02-18 10:20:23] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:848.8, Risk:MODERATE
[2026-02-18 10:20:23] Found 2 active alert configs.
[2026-02-18 10:20:23] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:23] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:24] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:24] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:26] Device query done. Found=True
[2026-02-18 10:20:26] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:26] [ML] Starting report for N/A
[2026-02-18 10:20:26] [ML] Risk calc: MODERATE
[2026-02-18 10:20:26] [ML] Health check done
[2026-02-18 10:20:26] [ML] Prediction done
[2026-02-18 10:20:26] [ML] Text generation done
[2026-02-18 10:20:27] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:848.4, Risk:MODERATE
[2026-02-18 10:20:27] Found 2 active alert configs.
[2026-02-18 10:20:27] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:27] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:28] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:28] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:28] Device query done. Found=True
[2026-02-18 10:20:28] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:28] [ML] Starting report for N/A
[2026-02-18 10:20:28] [ML] Risk calc: MODERATE
[2026-02-18 10:20:28] [ML] Health check done
[2026-02-18 10:20:28] [ML] Prediction done
[2026-02-18 10:20:28] [ML] Text generation done
[2026-02-18 10:20:29] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:848.0, Risk:MODERATE
[2026-02-18 10:20:29] Found 2 active alert configs.
[2026-02-18 10:20:29] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:29] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:29] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:29] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:29] Device query done. Found=True
[2026-02-18 10:20:29] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:29] [ML] Starting report for N/A
[2026-02-18 10:20:29] [ML] Risk calc: MODERATE
[2026-02-18 10:20:29] [ML] Health check done
[2026-02-18 10:20:29] [ML] Prediction done
[2026-02-18 10:20:29] [ML] Text generation done
[2026-02-18 10:20:30] Found 2 active alert configs.
[2026-02-18 10:20:30] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:30] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:30] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:30] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:30] Device query done. Found=True
[2026-02-18 10:20:31] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:31] [ML] Starting report for N/A
[2026-02-18 10:20:31] [ML] Risk calc: MODERATE
[2026-02-18 10:20:31] [ML] Health check done
[2026-02-18 10:20:31] [ML] Prediction done
[2026-02-18 10:20:31] [ML] Text generation done
[2026-02-18 10:20:31] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:847.6, Risk:MODERATE
[2026-02-18 10:20:31] Found 2 active alert configs.
[2026-02-18 10:20:31] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:31] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:31] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:31] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:32] Device query done. Found=True
[2026-02-18 10:20:32] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:32] [ML] Starting report for N/A
[2026-02-18 10:20:32] [ML] Risk calc: MODERATE
[2026-02-18 10:20:32] [ML] Health check done
[2026-02-18 10:20:32] [ML] Prediction done
[2026-02-18 10:20:32] [ML] Text generation done
[2026-02-18 10:20:32] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:847.6, Risk:MODERATE
[2026-02-18 10:20:32] Found 2 active alert configs.
[2026-02-18 10:20:32] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:32] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:32] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:32] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:32] Device query done. Found=True
[2026-02-18 10:20:33] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:33] [ML] Starting report for N/A
[2026-02-18 10:20:33] [ML] Risk calc: MODERATE
[2026-02-18 10:20:33] [ML] Health check done
[2026-02-18 10:20:33] [ML] Prediction done
[2026-02-18 10:20:33] [ML] Text generation done
[2026-02-18 10:20:33] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:847.6, Risk:MODERATE
[2026-02-18 10:20:33] Found 2 active alert configs.
[2026-02-18 10:20:33] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:33] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:33] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:33] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:33] Device query done. Found=True
[2026-02-18 10:20:33] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:33] [ML] Starting report for N/A
[2026-02-18 10:20:33] [ML] Risk calc: MODERATE
[2026-02-18 10:20:33] [ML] Health check done
[2026-02-18 10:20:33] [ML] Prediction done
[2026-02-18 10:20:33] [ML] Text generation done
[2026-02-18 10:20:34] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:847.6, Risk:MODERATE
[2026-02-18 10:20:34] Found 2 active alert configs.
[2026-02-18 10:20:34] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:34] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:34] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:34] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:34] Device query done. Found=True
[2026-02-18 10:20:34] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:34] [ML] Starting report for N/A
[2026-02-18 10:20:34] [ML] Risk calc: MODERATE
[2026-02-18 10:20:34] [ML] Health check done
[2026-02-18 10:20:34] [ML] Prediction done
[2026-02-18 10:20:34] [ML] Text generation done
[2026-02-18 10:20:34] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:847.8, Risk:MODERATE
[2026-02-18 10:20:34] Found 2 active alert configs.
[2026-02-18 10:20:34] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:34] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:35] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:35] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:35] Device query done. Found=True
[2026-02-18 10:20:35] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:35] [ML] Starting report for N/A
[2026-02-18 10:20:35] [ML] Risk calc: MODERATE
[2026-02-18 10:20:35] [ML] Health check done
[2026-02-18 10:20:35] [ML] Prediction done
[2026-02-18 10:20:35] [ML] Text generation done
[2026-02-18 10:20:35] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:847.6, Risk:MODERATE
[2026-02-18 10:20:35] Found 2 active alert configs.
[2026-02-18 10:20:35] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:35] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:35] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:35] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:35] Device query done. Found=True
[2026-02-18 10:20:36] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:36] [ML] Starting report for N/A
[2026-02-18 10:20:36] [ML] Risk calc: MODERATE
[2026-02-18 10:20:36] [ML] Health check done
[2026-02-18 10:20:36] [ML] Prediction done
[2026-02-18 10:20:36] [ML] Text generation done
[2026-02-18 10:20:36] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:847.2, Risk:MODERATE
[2026-02-18 10:20:36] Found 2 active alert configs.
[2026-02-18 10:20:36] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:36] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:36] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:36] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:36] Device query done. Found=True
[2026-02-18 10:20:36] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:36] [ML] Starting report for N/A
[2026-02-18 10:20:36] [ML] Risk calc: MODERATE
[2026-02-18 10:20:36] [ML] Health check done
[2026-02-18 10:20:36] [ML] Prediction done
[2026-02-18 10:20:36] [ML] Text generation done
[2026-02-18 10:20:37] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.8, Risk:MODERATE
[2026-02-18 10:20:37] Found 2 active alert configs.
[2026-02-18 10:20:37] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:37] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:37] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:37] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:37] Device query done. Found=True
[2026-02-18 10:20:37] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:37] [ML] Starting report for N/A
[2026-02-18 10:20:37] [ML] Risk calc: MODERATE
[2026-02-18 10:20:37] [ML] Health check done
[2026-02-18 10:20:37] [ML] Prediction done
[2026-02-18 10:20:37] [ML] Text generation done
[2026-02-18 10:20:38] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.8, Risk:MODERATE
[2026-02-18 10:20:38] Found 2 active alert configs.
[2026-02-18 10:20:38] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:38] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:38] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:38] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:38] Device query done. Found=True
[2026-02-18 10:20:38] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:38] [ML] Starting report for N/A
[2026-02-18 10:20:38] [ML] Risk calc: MODERATE
[2026-02-18 10:20:38] [ML] Health check done
[2026-02-18 10:20:38] [ML] Prediction done
[2026-02-18 10:20:38] [ML] Text generation done
[2026-02-18 10:20:38] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.6, Risk:MODERATE
[2026-02-18 10:20:38] Found 2 active alert configs.
[2026-02-18 10:20:38] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:38] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:38] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:38] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:39] Device query done. Found=True
[2026-02-18 10:20:39] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:39] [ML] Starting report for N/A
[2026-02-18 10:20:39] [ML] Risk calc: MODERATE
[2026-02-18 10:20:39] [ML] Health check done
[2026-02-18 10:20:39] [ML] Prediction done
[2026-02-18 10:20:39] [ML] Text generation done
[2026-02-18 10:20:39] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.4, Risk:MODERATE
[2026-02-18 10:20:39] Found 2 active alert configs.
[2026-02-18 10:20:39] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:39] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:39] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:39] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:39] Device query done. Found=True
[2026-02-18 10:20:39] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:39] [ML] Starting report for N/A
[2026-02-18 10:20:39] [ML] Risk calc: MODERATE
[2026-02-18 10:20:39] [ML] Health check done
[2026-02-18 10:20:39] [ML] Prediction done
[2026-02-18 10:20:39] [ML] Text generation done
[2026-02-18 10:20:40] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.4, Risk:MODERATE
[2026-02-18 10:20:40] Found 2 active alert configs.
[2026-02-18 10:20:40] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:40] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:40] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:40] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:40] Device query done. Found=True
[2026-02-18 10:20:40] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:40] [ML] Starting report for N/A
[2026-02-18 10:20:40] [ML] Risk calc: MODERATE
[2026-02-18 10:20:40] [ML] Health check done
[2026-02-18 10:20:40] [ML] Prediction done
[2026-02-18 10:20:40] [ML] Text generation done
[2026-02-18 10:20:41] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.6, Risk:MODERATE
[2026-02-18 10:20:41] Found 2 active alert configs.
[2026-02-18 10:20:41] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:41] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:41] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:41] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:41] Device query done. Found=True
[2026-02-18 10:20:41] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:41] [ML] Starting report for N/A
[2026-02-18 10:20:41] [ML] Risk calc: MODERATE
[2026-02-18 10:20:41] [ML] Health check done
[2026-02-18 10:20:41] [ML] Prediction done
[2026-02-18 10:20:41] [ML] Text generation done
[2026-02-18 10:20:41] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.6, Risk:MODERATE
[2026-02-18 10:20:41] Found 2 active alert configs.
[2026-02-18 10:20:41] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:41] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:41] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:41] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:41] Device query done. Found=True
[2026-02-18 10:20:42] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:42] [ML] Starting report for N/A
[2026-02-18 10:20:42] [ML] Risk calc: MODERATE
[2026-02-18 10:20:42] [ML] Health check done
[2026-02-18 10:20:42] [ML] Prediction done
[2026-02-18 10:20:42] [ML] Text generation done
[2026-02-18 10:20:42] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.4, Risk:MODERATE
[2026-02-18 10:20:42] Found 2 active alert configs.
[2026-02-18 10:20:42] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:42] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:42] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:42] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:42] Device query done. Found=True
[2026-02-18 10:20:42] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:42] [ML] Starting report for N/A
[2026-02-18 10:20:42] [ML] Risk calc: MODERATE
[2026-02-18 10:20:42] [ML] Health check done
[2026-02-18 10:20:42] [ML] Prediction done
[2026-02-18 10:20:42] [ML] Text generation done
[2026-02-18 10:20:43] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.2, Risk:MODERATE
[2026-02-18 10:20:43] Found 2 active alert configs.
[2026-02-18 10:20:43] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:43] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:43] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:43] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:43] Device query done. Found=True
[2026-02-18 10:20:43] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:43] [ML] Starting report for N/A
[2026-02-18 10:20:43] [ML] Risk calc: MODERATE
[2026-02-18 10:20:43] [ML] Health check done
[2026-02-18 10:20:43] [ML] Prediction done
[2026-02-18 10:20:43] [ML] Text generation done
[2026-02-18 10:20:44] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:846.2, Risk:MODERATE
[2026-02-18 10:20:44] Found 2 active alert configs.
[2026-02-18 10:20:44] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:44] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:44] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:44] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:44] Device query done. Found=True
[2026-02-18 10:20:44] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:44] [ML] Starting report for N/A
[2026-02-18 10:20:44] [ML] Risk calc: MODERATE
[2026-02-18 10:20:44] [ML] Health check done
[2026-02-18 10:20:44] [ML] Prediction done
[2026-02-18 10:20:44] [ML] Text generation done
[2026-02-18 10:20:45] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:845.8, Risk:MODERATE
[2026-02-18 10:20:45] Found 2 active alert configs.
[2026-02-18 10:20:45] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:45] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:45] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:45] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:45] Device query done. Found=True
[2026-02-18 10:20:45] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:45] [ML] Starting report for N/A
[2026-02-18 10:20:45] [ML] Risk calc: MODERATE
[2026-02-18 10:20:45] [ML] Health check done
[2026-02-18 10:20:45] [ML] Prediction done
[2026-02-18 10:20:45] [ML] Text generation done
[2026-02-18 10:20:46] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:845.2, Risk:MODERATE
[2026-02-18 10:20:46] Found 2 active alert configs.
[2026-02-18 10:20:46] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:46] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:46] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:46] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:46] Device query done. Found=True
[2026-02-18 10:20:46] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:46] [ML] Starting report for N/A
[2026-02-18 10:20:46] [ML] Risk calc: MODERATE
[2026-02-18 10:20:46] [ML] Health check done
[2026-02-18 10:20:46] [ML] Prediction done
[2026-02-18 10:20:46] [ML] Text generation done
[2026-02-18 10:20:46] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:845.0, Risk:MODERATE
[2026-02-18 10:20:47] Found 2 active alert configs.
[2026-02-18 10:20:47] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:47] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:47] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:47] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:47] Device query done. Found=True
[2026-02-18 10:20:47] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:47] [ML] Starting report for N/A
[2026-02-18 10:20:47] [ML] Risk calc: MODERATE
[2026-02-18 10:20:47] [ML] Health check done
[2026-02-18 10:20:47] [ML] Prediction done
[2026-02-18 10:20:47] [ML] Text generation done
[2026-02-18 10:20:47] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:845.2, Risk:MODERATE
[2026-02-18 10:20:48] Found 2 active alert configs.
[2026-02-18 10:20:48] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:48] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:48] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:48] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:48] Device query done. Found=True
[2026-02-18 10:20:48] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:48] [ML] Starting report for N/A
[2026-02-18 10:20:48] [ML] Risk calc: MODERATE
[2026-02-18 10:20:48] [ML] Health check done
[2026-02-18 10:20:48] [ML] Prediction done
[2026-02-18 10:20:48] [ML] Text generation done
[2026-02-18 10:20:48] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:845.0, Risk:MODERATE
[2026-02-18 10:20:48] Found 2 active alert configs.
[2026-02-18 10:20:48] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:48] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:48] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:48] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:49] Device query done. Found=True
[2026-02-18 10:20:49] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:49] [ML] Starting report for N/A
[2026-02-18 10:20:49] [ML] Risk calc: MODERATE
[2026-02-18 10:20:49] [ML] Health check done
[2026-02-18 10:20:49] [ML] Prediction done
[2026-02-18 10:20:49] [ML] Text generation done
[2026-02-18 10:20:49] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:844.8, Risk:MODERATE
[2026-02-18 10:20:49] Found 2 active alert configs.
[2026-02-18 10:20:49] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:49] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:49] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
[2026-02-18 10:20:49] Target Device: DASHBOARD_skunthal_gitam_in
[2026-02-18 10:20:49] Device query done. Found=True
[2026-02-18 10:20:49] Calling generate_full_report for skunthal@gitam.in
[2026-02-18 10:20:49] [ML] Starting report for N/A
[2026-02-18 10:20:49] [ML] Risk calc: MODERATE
[2026-02-18 10:20:49] [ML] Health check done
[2026-02-18 10:20:49] [ML] Prediction done
[2026-02-18 10:20:49] [ML] Text generation done
[2026-02-18 10:20:50] CHECK: DASHBOARD_skunthal_gitam_in | T:23.0602014129192, H:47.6834591445597, G:844.6, Risk:MODERATE
[2026-02-18 10:20:50] Found 2 active alert configs.
[2026-02-18 10:20:50] SKIP (Cooldown): gsrujana456@gmail.com has active cooldown.
[2026-02-18 10:20:50] SKIP (Cooldown): skunthal@gitam.in has active cooldown.
[2026-02-18 10:20:50] RECEIVE_IOT_DATA ENTRY - Email: skunthal@gitam.in
